SalesOrderID,OrderDate,DueDate,ShipDate,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,CustomerID,SalesPersonID,TerritoryID,CreditCardID,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue
73100,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73100,NULL,24482,NULL,9,1221,1116633Vi6195,1700.99,136.0792,42.5248,1879.594
73101,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73101,NULL,13159,NULL,9,1222,1216945Vi6198,35.23,2.8184,0.8808,38.9292
73102,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73102,NULL,17323,NULL,9,12737,417599Vi65851,75.97,6.0776,1.8993,83.9469
73103,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73103,NULL,19650,NULL,9,14340,617623Vi74365,42.28,3.3824,1.057,46.7194
73104,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73104,NULL,19267,NULL,9,8611,617653Vi44496,42.28,3.3824,1.057,46.7194
73105,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73105,NULL,26431,NULL,9,17340,817725Vi90058,23.78,1.9024,0.5945,26.2769
73106,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73106,NULL,20607,NULL,9,19009,1017729Vi98763,23.78,1.9024,0.5945,26.2769
73107,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73107,NULL,15602,NULL,9,15866,818577Vi81980,34.99,2.7992,0.8748,38.664
73108,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73108,NULL,20212,NULL,9,10872,419199Vi56093,76.96,6.1568,1.924,85.0408
73109,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73109,NULL,14054,NULL,9,17478,719259Vi90790,24.49,1.9592,0.6123,27.0615
73110,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73110,NULL,18620,NULL,10,4563,819452Vi23921,819.48,65.5584,20.487,905.5254
73111,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73111,NULL,16554,NULL,10,858,1119476Vi4359,808.96,64.7168,20.224,893.9008
73112,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73112,NULL,15669,NULL,10,2363,1019939Vi12287,2319.99,185.5992,57.9998,2563.589
73113,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73113,NULL,20592,NULL,10,383,319987Vi1930,2330.23,186.4184,58.2558,2574.9042
73114,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73114,NULL,20866,NULL,10,11940,519993Vi61727,2374.98,189.9984,59.3745,2624.3529
73115,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73115,NULL,20575,NULL,10,3263,1220009Vi17183,2395.94,191.6752,59.8985,2647.5137
73116,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73116,NULL,17767,NULL,7,14183,920057Vi73555,2329.98,186.3984,58.2495,2574.6279
73117,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73117,NULL,19337,NULL,10,11463,1120159Vi59137,574.98,45.9984,14.3745,635.3529
73118,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73118,NULL,16271,NULL,8,3409,720186Vi17942,570.96,45.6768,14.274,630.9108
73119,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73119,NULL,16268,NULL,7,NULL,NULL,597.26,47.7808,14.9315,659.9723
73120,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73120,NULL,11500,NULL,6,11770,1021220Vi60859,58.98,4.7184,1.4745,65.1729
73121,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73121,NULL,27635,NULL,1,2704,921245Vi14022,93.46,7.4768,2.3365,103.2733
73122,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73122,NULL,28275,NULL,4,13211,621329Vi68522,39.98,3.1984,0.9995,44.1779
73123,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73123,NULL,26119,NULL,4,6855,321814Vi35723,64.97,5.1976,1.6243,71.7919
73124,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73124,NULL,11215,NULL,6,12716,521835Vi65741,24.99,1.9992,0.6248,27.614
73125,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73125,NULL,24237,NULL,1,NULL,NULL,71.58,5.7264,1.7895,79.0959
73126,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73126,NULL,24287,NULL,4,7136,222451Vi37017,100.09,8.0072,2.5023,110.5995
73127,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73127,NULL,26092,NULL,1,17920,222508Vi92946,64.97,5.1976,1.6243,71.7919
73128,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73128,NULL,24925,NULL,4,8296,522683Vi42968,32.27,2.5816,0.8068,35.6584
73129,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73129,NULL,15872,NULL,6,7950,922857Vi41137,100.09,8.0072,2.5023,110.5995
73130,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73130,NULL,23820,NULL,1,7062,1122942Vi36662,37.27,2.9816,0.9318,41.1834
73131,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73131,NULL,17360,NULL,6,7259,623176Vi37687,14.98,1.1984,0.3745,16.5529
73132,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73132,NULL,21733,NULL,1,13044,523289Vi67501,14.98,1.1984,0.3745,16.5529
73133,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73133,NULL,20356,NULL,1,16831,123856Vi87205,78.98,6.3184,1.9745,87.2729
73134,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73134,NULL,20336,NULL,4,10746,1124333Vi55459,69.99,5.5992,1.7498,77.339
73135,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73135,NULL,18311,NULL,4,18763,124553Vi97506,13.98,1.1184,0.3495,15.4479
73136,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73136,NULL,20762,NULL,4,14872,1024565Vi77031,123.98,9.9184,3.0995,136.9979
73137,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73137,NULL,16084,NULL,1,15760,325320Vi81483,4.99,0.3992,0.1248,5.514
73138,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73138,NULL,15782,NULL,1,4612,125353Vi24195,7.28,0.5824,0.182,8.0444
73139,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73139,NULL,15818,NULL,1,5670,825440Vi29692,4.99,0.3992,0.1248,5.514
73140,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73140,NULL,16933,NULL,10,449,926330Vi2271,39.98,3.1984,0.9995,44.1779
73141,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73141,NULL,14781,NULL,8,10508,826529Vi54154,56.97,4.5576,1.4243,62.9519
73142,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73142,NULL,20725,NULL,10,417,126724Vi2120,63.97,5.1176,1.5993,70.6869
73143,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73143,NULL,11487,NULL,7,10053,1227238Vi51776,53.99,4.3192,1.3498,59.659
73144,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73144,NULL,23218,NULL,8,10357,927791Vi53445,38.98,3.1184,0.9745,43.0729
73145,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73145,NULL,24215,NULL,8,11987,1228019Vi61939,88.97,7.1176,2.2243,98.3119
73146,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73146,NULL,26888,NULL,10,6824,628068Vi35542,38.98,3.1184,0.9745,43.0729
73147,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73147,NULL,24207,NULL,10,4940,1128260Vi25926,4.99,0.3992,0.1248,5.514
73148,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73148,NULL,26819,NULL,8,11917,1128618Vi61573,69.46,5.5568,1.7365,76.7533
73149,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73149,NULL,17808,NULL,10,3506,329364Vi18439,94.97,7.5976,2.3743,104.9419
73150,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73150,NULL,13593,NULL,8,2134,930019Vi11122,49.97,3.9976,1.2493,55.2169
73151,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73151,NULL,18876,NULL,4,11715,436191Vi60606,2329.98,186.3984,58.2495,2574.6279
73152,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73152,NULL,13730,NULL,1,12423,536222Vi64265,2389.46,191.1568,59.7365,2640.3533
73153,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73153,NULL,18566,NULL,4,18673,1236223Vi97055,2379.48,190.3584,59.487,2629.3254
73154,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73154,NULL,20015,NULL,4,11913,136303Vi61558,564.99,45.1992,14.1248,624.314
73155,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73155,NULL,20003,NULL,4,14560,936330Vi75493,579.97,46.3976,14.4993,640.8669
73156,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73156,NULL,18515,NULL,1,4980,1236583Vi26096,2396.94,191.7552,59.9235,2648.6187
73157,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73157,NULL,18511,NULL,4,4084,1036901Vi21467,2465.93,197.2744,61.6483,2724.8527
73158,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73158,NULL,13878,NULL,6,17009,336928Vi88295,2366.96,189.3568,59.174,2615.4908
73159,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73159,NULL,18442,NULL,1,14578,736930Vi75586,2312.26,184.9808,57.8065,2555.0473
73160,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73160,NULL,27895,NULL,7,5151,1037777Vi26943,811.32,64.9056,20.283,896.5086
73161,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73161,NULL,22200,NULL,9,9275,438513Vi47858,2478.34,198.2672,61.9585,2738.5657
73162,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73162,NULL,27487,NULL,9,15265,339076Vi78925,539.99,43.1992,13.4998,596.689
73163,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73163,NULL,27488,NULL,9,302,639077Vi1525,539.99,43.1992,13.4998,596.689
73164,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73164,NULL,27490,NULL,9,8035,1139079Vi41666,548.98,43.9184,13.7245,606.6229
73165,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73165,NULL,26302,NULL,4,5619,739662Vi29412,1308.31,104.6648,32.7078,1445.6826
73166,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73166,NULL,26281,NULL,4,8587,839985Vi44396,1263.82,101.1056,31.5955,1396.5211
73167,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73167,NULL,28247,NULL,1,15433,340141Vi79704,2384.07,190.7256,59.6018,2634.3974
73168,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73168,NULL,15846,NULL,6,9740,440194Vi50205,2447.05,195.764,61.1763,2703.9903
73169,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73169,NULL,24400,NULL,1,1527,340615Vi7845,608.96,48.7168,15.224,672.9008
73170,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73170,NULL,23896,NULL,1,13010,240667Vi67287,548.98,43.9184,13.7245,606.6229
73171,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73171,NULL,24311,NULL,1,1982,540950Vi10322,624.97,49.9976,15.6243,690.5919
73172,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73172,NULL,29027,NULL,6,16745,1240953Vi86745,574.98,45.9984,14.3745,635.3529
73173,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73173,NULL,19109,NULL,4,9643,841525Vi49683,1728.27,138.2616,43.2068,1909.7384
73174,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73174,NULL,27305,NULL,10,12304,241927Vi63616,1714.97,137.1976,42.8743,1895.0419
73175,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73175,NULL,25502,NULL,10,6277,442284Vi32619,1174.48,93.9584,29.362,1297.8004
73176,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73176,NULL,28741,NULL,8,17733,442327Vi92004,1169.46,93.5568,29.2365,1292.2533
73177,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73177,NULL,11417,NULL,7,6582,242991Vi34223,2419.06,193.5248,60.4765,2673.0613
73178,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73178,NULL,12011,NULL,9,598,243223Vi3069,742.35,59.388,18.5588,820.2968
73179,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73179,NULL,13649,NULL,9,11373,1043278Vi58668,2393.06,191.4448,59.8265,2644.3313
73180,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73180,NULL,13955,NULL,9,846,443283Vi4290,2443.55,195.484,61.0888,2700.1228
73181,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73181,NULL,26561,NULL,9,9969,443302Vi51302,553.97,44.3176,13.8493,612.1369
73182,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73182,NULL,27470,NULL,9,3064,643318Vi16129,588.96,47.1168,14.724,650.8008
73183,17 Jun 08,29 Jun 08,24 Jun 08,1,SO73183,NULL,27483,NULL,9,10080,843325Vi51936,599.47,47.9576,14.9868,662.4144
73184,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73184,NULL,22943,NULL,9,13678,716640Vi70871,1700.99,136.0792,42.5248,1879.594
73185,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73185,NULL,11142,NULL,6,3510,1116651Vi18457,120,9.6,3,132.6
73186,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73186,NULL,11262,NULL,6,NULL,NULL,7.95,0.636,0.1988,8.7848
73187,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73187,NULL,26129,NULL,9,1776,217759Vi9162,21.49,1.7192,0.5373,23.7465
73188,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73188,NULL,24472,NULL,9,7239,517877Vi37560,12.94,1.0352,0.3235,14.2987
73189,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73189,NULL,13511,NULL,7,13027,419184Vi67398,2433.96,194.7168,60.849,2689.5258
73190,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73190,NULL,16572,NULL,8,4008,319194Vi21111,2443.35,195.468,61.0838,2699.9018
73191,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73191,NULL,22617,NULL,8,8731,519444Vi45048,806.76,64.5408,20.169,891.4698
73192,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73192,NULL,13552,NULL,7,3386,519974Vi17829,2344.26,187.5408,58.6065,2590.4073
73193,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73193,NULL,19301,NULL,10,1947,520182Vi10156,589.98,47.1984,14.7495,651.9279
73194,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73194,NULL,29076,NULL,4,3977,1120909Vi20965,3.99,0.3192,0.0998,4.409
73195,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73195,NULL,28289,NULL,4,7489,121292Vi38797,54.98,4.3984,1.3745,60.7529
73196,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73196,NULL,29035,NULL,4,549,621339Vi2838,28.98,2.3184,0.7245,32.0229
73197,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73197,NULL,11300,NULL,6,7336,1121698Vi38061,41.93,3.3544,1.0483,46.3327
73198,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73198,NULL,11091,NULL,6,11334,921836Vi58449,27.28,2.1824,0.682,30.1444
73199,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73199,NULL,11276,NULL,6,1246,322269Vi6323,36.59,2.9272,0.9148,40.432
73200,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73200,NULL,25165,NULL,4,12387,222839Vi64066,91.58,7.3264,2.2895,101.1959
73201,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73201,NULL,11276,NULL,6,1246,322868Vi6323,32.6,2.608,0.815,36.023
73202,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73202,NULL,19647,NULL,6,1248,1122881Vi6334,195.59,15.6472,4.8898,216.127
73203,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73203,NULL,23063,NULL,4,16351,1123262Vi84546,37.27,2.9816,0.9318,41.1834
73204,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73204,NULL,23400,NULL,4,6911,1223409Vi35988,29.99,2.3992,0.7498,33.139
73205,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73205,NULL,23301,NULL,4,7996,1223416Vi41422,56.96,4.5568,1.424,62.9408
73206,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73206,NULL,13466,NULL,6,18311,523719Vi95082,9.99,0.7992,0.2498,11.039
73207,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73207,NULL,11652,NULL,6,279,1023986Vi1440,78.98,6.3184,1.9745,87.2729
73208,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73208,NULL,17178,NULL,4,5869,1124951Vi30619,13.98,1.1184,0.3495,15.4479
73209,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73209,NULL,16212,NULL,4,3179,1025257Vi16708,39.98,3.1984,0.9995,44.1779
73210,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73210,NULL,15738,NULL,4,17075,1225430Vi88692,166.28,13.3024,4.157,183.7394
73211,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73211,NULL,21759,NULL,6,5575,725444Vi29196,64.47,5.1576,1.6118,71.2394
73212,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73212,NULL,12406,NULL,8,6003,227034Vi31253,35,2.8,0.875,38.675
73213,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73213,NULL,17855,NULL,10,NULL,NULL,149.98,11.9984,3.7495,165.7279
73214,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73214,NULL,24579,NULL,8,2348,427533Vi12236,38.98,3.1184,0.9745,43.0729
73215,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73215,NULL,23599,NULL,10,11000,727839Vi56717,42.93,3.4344,1.0733,47.4377
73216,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73216,NULL,18630,NULL,7,14178,227996Vi73542,48.97,3.9176,1.2243,54.1119
73217,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73217,NULL,27958,NULL,10,18230,928457Vi94538,38.98,3.1184,0.9745,43.0729
73218,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73218,NULL,27187,NULL,8,2594,1129014Vi13512,7.28,0.5824,0.182,8.0444
73219,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73219,NULL,14371,NULL,6,14063,229225Vi72948,37.29,2.9832,0.9323,41.2055
73220,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73220,NULL,11668,NULL,4,1595,529371Vi8170,74.98,5.9984,1.8745,82.8529
73221,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73221,NULL,13306,NULL,4,NULL,NULL,71.97,5.7576,1.7993,79.5269
73222,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73222,NULL,12516,NULL,8,12825,230116Vi66328,8.99,0.7192,0.2248,9.934
73223,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73223,NULL,12594,NULL,10,13173,130733Vi68284,8.99,0.7192,0.2248,9.934
73224,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73224,NULL,12336,NULL,10,3225,330795Vi16972,49.99,3.9992,1.2498,55.239
73225,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73225,NULL,16210,NULL,4,4182,735986Vi21994,645.94,51.6752,16.1485,713.7637
73226,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73226,NULL,18594,NULL,4,16321,336230Vi84377,2325.96,186.0768,58.149,2570.1858
73227,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73227,NULL,13918,NULL,6,9463,436231Vi48793,2397.95,191.836,59.9488,2649.7348
73228,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73228,NULL,18613,NULL,4,4354,336234Vi22848,2341.97,187.3576,58.5493,2587.8769
73229,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73229,NULL,15530,NULL,6,19080,736260Vi99141,846.46,67.7168,21.1615,935.3383
73230,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73230,NULL,15520,NULL,4,9138,336264Vi47196,828.97,66.3176,20.7243,916.0119
73231,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73231,NULL,15472,NULL,1,NULL,NULL,777.44,62.1952,19.436,859.0712
73232,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73232,NULL,18532,NULL,1,14186,836557Vi73574,2345.22,187.6176,58.6305,2591.4681
73233,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73233,NULL,18376,NULL,4,2738,436935Vi14236,2369.97,189.5976,59.2493,2618.8169
73234,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73234,NULL,18394,NULL,1,2836,936942Vi14727,2297.28,183.7824,57.432,2538.4944
73235,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73235,NULL,27881,NULL,7,13357,637771Vi69248,777.34,62.1872,19.4335,858.9607
73236,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73236,NULL,18141,NULL,10,8356,337818Vi43276,2420.34,193.6272,60.5085,2674.4757
73237,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73237,NULL,24481,NULL,9,3178,838675Vi16701,1735.98,138.8784,43.3995,1918.2579
73238,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73238,NULL,26652,NULL,9,15242,939127Vi78852,1155.48,92.4384,28.887,1276.8054
73239,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73239,NULL,13020,NULL,9,9954,339176Vi51190,539.99,43.1992,13.4998,596.689
73240,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73240,NULL,26305,NULL,1,NULL,NULL,1223.84,97.9072,30.596,1352.3432
73241,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73241,NULL,16494,NULL,9,12070,739712Vi62400,2382.93,190.6344,59.5733,2633.1377
73242,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73242,NULL,25856,NULL,4,1354,639844Vi6898,750.3,60.024,18.7575,829.0815
73243,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73243,NULL,28078,NULL,1,18877,540192Vi98057,2433.04,194.6432,60.826,2688.5092
73244,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73244,NULL,24337,NULL,1,13507,640643Vi69953,600.46,48.0368,15.0115,663.5083
73245,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73245,NULL,20670,NULL,6,NULL,NULL,1179.47,94.3576,29.4868,1303.3144
73246,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73246,NULL,22036,NULL,4,6394,741223Vi33195,1155.48,92.4384,28.887,1276.8054
73247,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73247,NULL,21297,NULL,1,1889,1041555Vi9786,1735.98,138.8784,43.3995,1918.2579
73248,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73248,NULL,18804,NULL,4,13994,941578Vi72583,1810.46,144.8368,45.2615,2000.5583
73249,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73249,NULL,22600,NULL,10,4307,241909Vi22626,1735.98,138.8784,43.3995,1918.2579
73250,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73250,NULL,19309,NULL,7,3341,341922Vi17609,1735.98,138.8784,43.3995,1918.2579
73251,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73251,NULL,22391,NULL,8,436,142295Vi2204,1174.48,93.9584,29.362,1297.8004
73252,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73252,NULL,13580,NULL,8,7098,142785Vi36826,574.98,45.9984,14.3745,635.3529
73253,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73253,NULL,11930,NULL,9,3912,543214Vi20595,742.35,59.388,18.5588,820.2968
73254,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73254,NULL,13645,NULL,9,6568,443273Vi34133,2398.05,191.844,59.9513,2649.8453
73255,18 Jun 08,30 Jun 08,25 Jun 08,1,SO73255,NULL,26923,NULL,9,1206,843315Vi6129,539.99,43.1992,13.4998,596.689
73256,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73256,NULL,14038,NULL,9,13400,516345Vi69417,2393.06,191.4448,59.8265,2644.3313
73257,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73257,NULL,11711,NULL,6,9006,416644Vi46469,120,9.6,3,132.6
73258,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73258,NULL,11881,NULL,4,19008,216795Vi98762,7.95,0.636,0.1988,8.7848
73259,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73259,NULL,28617,NULL,1,17614,817082Vi91430,178.98,14.3184,4.4745,197.7729
73260,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73260,NULL,18443,NULL,9,15916,717808Vi82218,60.47,4.8376,1.5118,66.8194
73261,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73261,NULL,13008,NULL,9,96,118231Vi516,61.96,4.9568,1.549,68.4658
73262,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73262,NULL,15805,NULL,9,2279,918523Vi11948,34.99,2.7992,0.8748,38.664
73263,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73263,NULL,17319,NULL,9,11518,318969Vi59458,8.99,0.7192,0.2248,9.934
73264,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73264,NULL,13624,NULL,9,771,419028Vi3933,54.99,4.3992,1.3748,60.764
73265,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73265,NULL,26406,NULL,7,14890,619327Vi77140,2334.46,186.7568,58.3615,2579.5783
73266,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73266,NULL,16573,NULL,10,6370,219443Vi33061,819.48,65.5584,20.487,905.5254
73267,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73267,NULL,25786,NULL,7,11293,1019977Vi58237,2329.98,186.3984,58.2495,2574.6279
73268,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73268,NULL,24841,NULL,7,13167,419982Vi68256,2319.26,185.5408,57.9815,2562.7823
73269,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73269,NULL,23621,NULL,7,13266,820013Vi68801,2309.97,184.7976,57.7493,2552.5169
73270,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73270,NULL,14950,NULL,10,10346,420029Vi53398,2354.99,188.3992,58.8748,2602.264
73271,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73271,NULL,15046,NULL,10,10980,420047Vi56635,2364.98,189.1984,59.1245,2613.3029
73272,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73272,NULL,11650,NULL,4,16003,720635Vi82752,53.99,4.3192,1.3498,59.659
73273,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73273,NULL,11315,NULL,1,5140,620679Vi26888,2.29,0.1832,0.0573,2.5305
73274,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73274,NULL,13758,NULL,6,16213,221708Vi83886,28.99,2.3192,0.7248,32.034
73275,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73275,NULL,11784,NULL,6,8020,322608Vi41526,69.97,5.5976,1.7493,77.3169
73276,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73276,NULL,12054,NULL,6,4666,522792Vi24473,69.97,5.5976,1.7493,77.3169
73277,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73277,NULL,11868,NULL,6,1200,422815Vi6113,93.49,7.4792,2.3373,103.3065
73278,19 Jun 08,01 Jul 08,26 Jun 08,1,SO73278,NULL,21623,NULL,1,5082,723704Vi26610,9.99,0.7992,0.2498,11.039
